"Genes"	"G3M19LEG"	"G3M5CM"	"G3M5LEG"	"RMS1"	"RMS3"	"RMS_3"	"T_LEFT"	"T_LEG"
"3171"	"ENSG00000174306"	0.99411616	0.745880833333333	0.6894765	0.215374833333333	0.382504266666667	0.0711912333333333	0.381614833333333	0.247525166666667
"3172"	"ENSG00000255713"	0.00910791666666667	0	0	0.00487893333333333	0.00508288333333333	0	0	0.0973188333333333
"3173"	"ENSG00000256060"	12.0268410833333	11.2235013333333	6.2133025	4.37479685	5.44608283333333	0.264872666666667	11.4606035	1.34418933333333
"3174"	"ENSG00000112212"	0.01002054	0.0624764	0	0	0.0088161	0	0	0.0297962
"3175"	"ENSG00000169612"	14.419995	6.975494	8.873011	4.747897	5.7069668	0.4837472	5.9826794	2.87574
"3176"	"ENSG00000156531"	2.3706234	0.502804	1.4701944	1.03765494	1.27097014	0.36206408	0.576058	0.5735524
"3177"	"ENSG00000176092"	0.0952692307692308	0.0332233846153846	0.0961620615384615	0.0357160769230769	0.0323953076923077	0.0461768461538462	0.0221865776923077	0.325350384615385
"3178"	"ENSG00000115350"	12.570172	4.3176302	11.0659932	9.963662	12.2400934	1.1606912	3.4167832	6.2404868
"3179"	"ENSG00000146242"	18.0500866666667	0.153189733333333	5.09828	13.5021133333333	17.3363633333333	1.30499566666667	0.0305719	2.64681333333333
"3180"	"ENSG00000127946"	1.9877412	1.035674	1.21032402	0.83081321	1.12711112	0.22165351	0.4397656	0.94248025
"3181"	"ENSG00000198674"	0.068412375	0.023692375	0.029139825	0.02794375	0.01704532	0.1121402375	0.009631375	0.827825
"3182"	"ENSG00000169609"	14.62198	11.6591724	16.614066	14.2294438	15.7470076	1.4045294	12.1114278	6.321552
"3183"	"ENSG00000057935"	2.81129544444444	0.349917022222222	2.55148433333333	4.26854388888889	3.50603655555556	0.464957922222222	0.260791	0.647250977777778
"3184"	"ENSG00000117707"	0.2878348	0.0753856666666667	0.125451666666667	0	0.00434133333333333	0.0091153	0.072631	0.166295
"3185"	"ENSG00000132793"	3.281246	1.75693	1.81814566	2.5542600000524	1.9663	0.1365708	0.527169	0.694368
"3186"	"ENSG00000267228"	31.4123915	12.71304125	19.92949825	7.00842625	9.12232725	1.664949575	19.474064	4.97695
"3187"	"ENSG00000134765"	0	0.003945575	0	0	0	0	0.006546075	0.0048902
"3188"	"ENSG00000164089"	0.01591865	0.0290379	0.00386046666666667	0.00412975	0.00345805	0.0316356333333333	0.00183195	0.0762958333333333
"3189"	"ENSG00000100207"	2.80019225	0.358108575	0.808958225	1.67039675	1.8487814125	0.84349625	0.401205525	0.88925525
"3190"	"ENSG00000046651"	4.65479	2.2071	3.4233	4.14758	3.3879	1.08085	1.60616	1.51154
"3191"	"ENSG00000167220"	4.6087229	1.8720784	2.72700826	2.418770972	2.7409985	0.1786605	2.0442778353	0.5181874
"3192"	"ENSG00000122970"	1.16333255555556	0.129599166666667	0.576790333333333	2.21969031111111	1.93829687777778	0.162058766666667	0.172915555555556	0.774175611111111
"3193"	"ENSG00000149527"	0.0118228833333333	0.00814185	0.00836669166666667	0.00970083333333333	0.00798335	0.00218584166666667	0.00189194166666667	0.10627135
"3194"	"ENSG00000136694"	0	0	0	0	0	0	0	0
"3195"	"ENSG00000100104"	4.54751383333333	1.38775066666667	4.56286883333333	8.25554733333333	6.70433533333333	1.62076866666667	0.946784333333333	5.77264
"3196"	"ENSG00000128567"	5.902645	13.980005	1.77424	0.082703	0.225228	0.1920525	8.498155	1.585564
"3197"	"ENSG00000114405"	1.25768805	0.33133123	0.66916587	0.518655205	0.53646686	0.05389785	0.368026395	0.385609165
"3198"	"ENSG00000182013"	0	0	0.0105657	0.0242695	0.0100919	0.0106816	0.0114025	0.0510462
"3199"	"ENSG00000110958"	37.5946846666667	14.00599	25.6040986666667	30.3103363333333	34.0570066666667	3.3692	15.216904	12.3891666666667
"3200"	"ENSG00000135093"	2.05654257142857	0.554262714285714	1.11478757142857	1.47034814285714	1.48879	0.15194	0.3915549	0.395634428571429
"3201"	"ENSG00000064726"	14.6964945	14.4766795	14.084378	9.33891525	8.3743805	1.93181	16.29985075	7.7425575
"3202"	"ENSG00000091527"	14.0884908571429	7.88547242857143	10.500311	5.90274118571429	7.16543557142857	1.57472931428571	8.1390583	3.24156608857143
"3203"	"ENSG00000139372"	2.42336336363636	0.630725181818182	0.758025454545454	0.985978772727273	0.9909	0.347255727272727	0.504907209090909	0.380588545454546
"3204"	"ENSG00000178149"	4.56180677777778	1.80157466666667	6.73703388888889	7.25170688888889	9.022884	3.84316022222222	1.79343911111111	7.15536077777778
"3205"	"ENSG00000085721"	7.5598065	5.940347	4.7897345	6.4730455	6.549956	1.52626	4.2415845	1.783719
"3206"	"ENSG00000243725"	2.78348811111111	2.54219266666667	2.68719898888889	2.50571955555556	2.06221222222222	0.187207444444444	2.85710833333333	0.531086702222222
"3207"	"ENSG00000083312"	6.76776883333333	0.940316216666667	2.951707	1.39816875	1.89029725	0.32000228381	0.925933183333333	0.668652166666667
"3208"	"ENSG00000100109"	5.07205	2.436024	4.302855	5.5143175	5.85716	1.64121225	1.475729	2.4002975
"3209"	"ENSG00000198851"	0.22101825	0.4175455	2.3781735	0.0417345	0.042188	0.090017925	0.35119475	1.73280025
"3210"	"ENSG00000178163"	0.8740475	0.172101425	0.50521175	0.220459	0.305796325	0.0604965	0.1111873375	0.743199401
"3211"	"ENSG00000171813"	0.661594333333333	0.824940433333333	0.982675	0.44454	0.426934666666667	0.169461933333333	0.390130066666667	0.369039166666667
"3212"	"ENSG00000142867"	21.096836	2.41461353333333	13.366537	9.981236	14.1246913333333	0.9740172	1.91686	2.0830349
"3213"	"ENSG00000029363"	6.40970575	1.57672125	3.14932516666667	5.45622133333333	4.658122245	2.21759185833333	1.28714378333333	4.3116949425
"3214"	"ENSG00000189046"	6.23898166666667	0.550789	5.78792666666667	9.649244	6.67343566666667	1.12272	0.401646666666667	9.845987
"3215"	"ENSG00000165795"	3.46126746153846	84.1545979230769	4.54130438461539	1.80833938461538	2.05861607692308	0.471392384615385	74.0460963	1.830839
"3216"	"ENSG00000176018"	5.49145025	0.5291688	2.233206125	0.51917	0.79547	0.07030175	0.5432668	0.4709675
"3217"	"ENSG00000086570"	0.022250275	0.001888508	0	0.005160925	0	0.001511286	0.00646054	0.0561115
"3218"	"ENSG00000175166"	25.065072	14.6470231666667	16.2214291666667	10.9072743333333	17.8185735	2.14998333333333	11.2320891666667	4.421935
"3219"	"ENSG00000212916"	0.287164	0.998958	0.427976	0.0140433	0.03502	0	0.819622	0.0793233
"3220"	"ENSG00000196248"	0.014816	0.024645	0.0175897	0	0.00757229	0.0159674	0.0172967	0.368799
"3221"	"ENSG00000166111"	0.0380408	0	0.00254702	0	0	0	0.01601488	0.90970116
"3222"	"ENSG00000177888"	2.550454	0.565640466666667	0.712217033333333	0.57294	0.731062233333333	0.051348	0.590606666666667	0.339803333333333
"3223"	"ENSG00000163545"	2.302609	0.31371175	2.778017	0.6405315	0.5565295	0.10643725	0.04159625	0.47333275
"3224"	"ENSG00000178252"	24.2699	3.48856	13.5029	13.2467	20.688	1.96107	4.14315	2.69158
"3225"	"ENSG00000198354"	0.0160553533333333	0.022705629	0.0360579	0	0	0.0063526	0.04079268	0.134084233333333
"3226"	"ENSG00000283597"	0.0651733521866667	0.051203219855	0.152545334084	0.0701086698966667	0.0874360335133333	0.0216679508698333	0.0416683010013333	0.425725166666667
"3227"	"ENSG00000160783"	8.85514814285714	2.91331514285714	10.9569535714286	14.4845715714286	20.3635727142857	4.45209414285714	1.81093457142857	4.81579442857143
"3228"	"ENSG00000129514"	0	0	0.0067265	0	0.0063782	0.00639075	0.137934	0.3181795
"3229"	"ENSG00000155085"	0.0310658	0.0413694	0.0247487	0.0292117	0.0298542	0.0123573	0.0270179	0.635579
"3230"	"ENSG00000171014"	0.0334730001035	0.03470900004075	0.04216900004575	0.0352952501175	0.024138075	0.028811500345	0.01608680003525	0.3025125
"3231"	"ENSG00000158874"	0.8028025	0.07101425	1.400395	2.9517475	3.68630725	0.64657575	0.217896	0.7128075
"3232"	"ENSG00000170421"	1.50893	0.0581726	2.82949	2.38553	2.79445	0.455314	0.0750255	14.9989
"3233"	"ENSG00000213995"	7.43656011111111	4.90205042222222	6.41416855555556	6.64775533333333	4.84662922222222	1.47658416666667	3.25501701111111	9.54518611111111
"3234"	"ENSG00000141505"	0.2567222	0	0.094600200284	0.238740504	0.12762782	0.162316	0	0.322472
"3235"	"ENSG00000129933"	3.489971	1.228735125	2.761640525	2.319209625	2.18168725	0.77057214	0.6961832375	1.049675508375
"3236"	"ENSG00000173273"	2.61069026666667	0.408815166666667	0.85217055	0.49504005	0.819402415	0.0594133333333333	0.284806666666667	0.2231325
"3237"	"ENSG00000175806"	1.74445268	2.7630974	1.812262	0.34516908	0.56516736	0.1260568	2.959476	0.2817214
"3238"	"ENSG00000198908"	3.9577492	0.2120186	1.7205214	1.43201982	1.98697956	0.1164746	0.2362532	0.306476
"3239"	"ENSG00000167302"	1.749437	0.902781983333333	2.04401683333333	2.10731733333333	1.46689533333333	0.619893316666667	0.484139	0.882117133333333
"3240"	"ENSG00000167548"	4.934511596	2.1454382	2.9646964	3.012722	4.07373856	0.408735392	1.3135050402	1.0121728
"3241"	"ENSG00000087302"	61.23477	36.14815	44.09115	36.83965	40.41215	3.474065	37.2447	24.5201645
"3242"	"ENSG00000104859"	2.95357692307692	2.18524346153846	3.88257115384615	7.38414881538462	4.68469146153846	2.28542168461538	1.39359823076923	4.4203598
"3243"	"ENSG00000163913"	1.03017966666667	0.29559565	0.670555097	0.762270041666667	0.792881666666667	0.102457966666667	0.183144166666667	0.589568583333333
"3244"	"ENSG00000120820"	0.500286285714286	0.0754321428571429	0.435809428571429	0.146071342857143	0.415771771428571	0.0139155385714286	0.0860939142857143	0.0578834
"3245"	"ENSG00000109536"	26.2429405	9.177235	25.0825015	27.21995	23.554	6.8905675	7.899276	10.992359
"3246"	"ENSG00000108582"	7.71613333333333	2.70991333333333	3.87306666666667	0.999223333333333	1.41537666666667	0.243297	2.23575333333333	0.830868333333333
"3247"	"ENSG00000171208"	11.400264	0.1323572	2.572984	2.2729052	3.06357518	0.406468	0.0739772	1.50082516
"3248"	"ENSG00000087303"	5.49576	1.2155975	2.8033776	2.65963965	3.6528269	0.1335755	1.47969	0.6120875
"3249"	"ENSG00000181518"	0	0	0	0	0	0.01307145	0	0.02082505
"3250"	"ENSG00000148826"	0	0	0.0115615	0	0	0	0	0
"3251"	"ENSG00000196338"	0.123094183333333	0.0617458333333333	0.0586642151666667	0.0196416666666667	0.024323	0.022063835	0.020492904	0.194548
"3252"	"ENSG00000133612"	11.1140966666667	8.38982333333333	11.6099216666667	19.4984233333333	18.300945	5.53147726666667	4.710746	6.63199166666667
"3253"	"ENSG00000006634"	3.37987311111111	0.135205266666667	1.78136328888889	3.15067512222222	3.64498191111111	0.622996488888889	0.0756785222222222	0.580242477777778
"3254"	"ENSG00000139865"	0	0	0.00248382666666667	0	0	0.00247540666666667	0.0186922666666667	0.370651
"3255"	"ENSG00000068383"	2.3180923	5.03661222857143	1.93754265714286	2.04786	2.29720014285714	0.230551428571429	3.08127377142857	0.679054271428572
"3256"	"ENSG00000184465"	1.09969266666667	0.40016035	1.16431668333333	1.75926533333333	1.94190093333333	0.0993696666666667	0.54633435	2.11153166666667
"3257"	"ENSG00000185442"	0.38708	0.138442333333333	0.686923333333333	0.161306	0.0783930666666667	1.98406	0.117489333333333	3.57488066666667
"3258"	"ENSG00000147481"	0.00355170909090909	0.00151960909090909	0	0.0161992727272727	0.00110231818181818	0	0.00574328181818182	0.294493
"3259"	"ENSG00000187193"	184.42705	53.900903	91.0273566666667	263.46846	409.31482	36.08824	9.57312	132.21913
"3260"	"ENSG00000187527"	0	0.25180925	0.0029691	0	0	0.0223039	0.16038075	0.145052925
"3261"	"ENSG00000235711"	0.0494837	0.00593845	0.004281435	0.004691345	0	0.00421166	0	0.06274575
"3262"	"ENSG00000221931"	0.1474475	0.0763315	0.068711	0.13014075	0.107447	0.1397495	0.0489573615	1.560475
"3263"	"ENSG00000005020"	8.189073	1.22804924285714	8.99843138571429	5.70523770714286	6.22281365714286	0.336866828571429	0.951232264285714	2.63038402857143
"3264"	"ENSG00000140950"	4.21587333333333	0.745921333333333	2.14829266666667	1.267746	2.34304133333333	0.312140666666667	0.525996	1.44136
"3265"	"ENSG00000095383"	2.2111625	0.5145555	0.80415625	2.410376	2.4058135	0.528445	0.3450265	2.407444
"3266"	"ENSG00000254726"	15.2574	0.143339	6.41123	8.25974	10.4091	3.81332	0.109137	3.61463
"3267"	"ENSG00000229314"	0.04693	0.0343356666666667	0.3040785	0.0327503666666667	0.0263389	0	0.484103333333333	0.0882363333333333
"3268"	"ENSG00000183145"	0.847739	3.96019	0.882302	0.499935	0.135505	0	2.28518	0.447874
"3269"	"ENSG00000138792"	0.25656	0.25884414	0.0933012	0.007961376	0.0263114	0.01438082	0.33696772	0.1308918
"3270"	"ENSG00000258227"	8.0486625	0.06937035	4.525369225	0.008043425	0.006683825	0.006987925	0.037805190075	0.661193
"3271"	"ENSG00000141194"	0	0	0	0	0	0	0	0
"3272"	"ENSG00000121067"	3.33185743846154	2.47148134615385	2.23143507307692	1.50744555384615	1.76995065384615	0.2481373	2.55305538461538	0.905167884615385
"3273"	"ENSG00000126733"	0.0215276625	0.0946932125	0.0128441125	0.004313875	0.0024144	0	0.0255939625	0.029991
"3274"	"ENSG00000121716"	3.71918041176471	0.0875158529411765	3.96207823529412	0.00973135294117647	0.00712541176470588	0.00525665294117647	0.0342588294117647	0.489919235294118
"3275"	"ENSG00000166426"	1789.51	1.76308	1653.5	2435.3	3000.74	132.588	1.37292	156.463
"3276"	"ENSG00000264364"	21.0360545	36.598745	17.628295	15.927725	23.83443625	4.47245275	33.8901	5.3460175
"3277"	"ENSG00000008311"	0.0515324	0.00392045	0.01205715	0.00690965	0.01149905	0.041597	0.00325035	0.1431385
"3278"	"ENSG00000059377"	2.84970871428571	0.43745	5.02567872857143	0.0765788571428571	0.0977805285714286	0.0398787285714286	0.293191	1.82233605714286
"3279"	"ENSG00000224877"	21.0201066666667	15.8162233333333	24.7541166666667	16.2520966666667	18.0806133333333	2.40157333333333	18.357011	5.61849366666667
"3280"	"ENSG00000111057"	2.70317	0.256495	40.7229	82.5564	89.873	23.0025	0.912414	238.257
"3281"	"ENSG00000169129"	1.724274625	0.31526625	0.676027337536	0.24016737502775	0.2152875	0.009580000056	0.240323050054125	0.24597225
"3282"	"ENSG00000144191"	0.12697225	0.14779825	0.05246675	0.05417075	0.03597625	0.037149575	0.09530375	0.374825
"3283"	"ENSG00000132313"	5.96369	5.24734333333333	7.39393	4.01724333333333	4.39923666666667	0.340908333333333	4.18696333333333	1.26447666666667
"3284"	"ENSG00000055957"	0	0	0	0.0171279333333333	0.00942673333333333	0.00492664	0	0.0160515333333333
"3285"	"ENSG00000111877"	1.00606585714286	0.126979528571429	0.320069114285714	0.250031014285714	0.2779878	0.0683778857142857	0.142743285714286	0.178425557142857
"3286"	"ENSG00000176787"	0	0	0	0	0	0	0	0.1496375102
"3287"	"ENSG00000205710"	0	1.3126075	0.018501625	0	0	0	1.123305	0.11087075
"3288"	"ENSG00000204815"	0.0385752	0.2283544	0.044887	0.1241744	0.08274606	0.02984056	0.06448382	0.3563858
"3289"	"ENSG00000134905"	1.57597033333333	1.11949735833333	1.54550458333333	0.965658583333333	0.954959091666667	0.740575858333333	1.03117158333333	3.73103060833333
"3290"	"ENSG00000136450"	14.4490685714286	6.45107714285714	7.43264257142857	9.38320642857143	8.69273528571429	2.53676544285714	4.98999171428571	5.067554
"3291"	"ENSG00000157637"	7.415622	1.513323475	5.086338	2.76270323125	3.71328969375	0.2272025	1.018928025	0.6723767299375
"3292"	"ENSG00000181958"	0	0.0108929	0	0.0050367	0.0114134333333333	0.00406713333333333	0	0.118972666666667
"3293"	"ENSG00000205495"	0.00864473333333333	0.0030766	0	0	0.00285151333333333	0	0.00737406666666667	0.062928
"3294"	"ENSG00000078487"	1.8201998	0.17901423	2.4486104	6.4320592	4.9156834	0.687239	0.1460572	1.463593
"3295"	"ENSG00000108556"	0	4.8480775	0.061361	0.159577	0.06363475	0.02261160007475	4.7828675	0.03781725
"3296"	"ENSG00000165322"	1.2680068	0.391535213333333	0.5178596	0.540940316	0.410310532	0.0575291533333333	0.4209394	0.1757001
"3297"	"ENSG00000145020"	2.4004875	1.17078525	2.2257025	1.94771175	1.423171	0.254435	0.8293005	0.94303925
"3298"	"ENSG00000177981"	5.19055275	11.13426	3.70682225	3.9998515	4.62745125	0.6990575	10.449875	1.6279055
"3299"	"ENSG00000074527"	5.64245	1.36694	1.443235	1.31436	1.595385	0.0947825	0.931225	0.453539
"3300"	"ENSG00000063046"	58.533435	13.78541	29.71798775	52.124256675	59.18606275	10.724411	10.16677125	23.462631
"3301"	"ENSG00000144035"	0.21046426	0.317026675333333	0.321683313333333	0.167712533333333	0.19759836	0.00647253333333333	0.490319998	0.287717706666667
"3302"	"ENSG00000162642"	10.05047	3.75077171428571	5.84898971428571	8.33925857142857	9.31998014285714	0.862006	3.76603357142857	2.14694057142857
"3303"	"ENSG00000169495"	0.2439895	2.644625	0.149093	0.1226095	0.205655	0.0104775	2.201157	0
"3304"	"ENSG00000064393"	0.668594714285714	0.184014714285714	0.241690490428571	0.146352142857143	0.203135571428571	0.0840057285714286	0.0802944388571429	0.283703320428571
"3305"	"ENSG00000118420"	1.29335	1.070245	0.930295	0.3491325	0.688955	0.172721	0.699825	0.2968415
"3306"	"ENSG00000179615"	0.1745459	0.02015055	0.076588825	0.061025525	0.082887175	0.04406215	0.014868275	0.54802925
"3307"	"ENSG00000143536"	0	0.0141134	0	0	0	0	0	0.0176644333333333
"3308"	"ENSG00000076248"	1.34365166666667	1.1986735	0.770253166666667	0.679122333333333	1.06888608333333	0.392846533333333	0.683833833333333	0.913471666666667
"3309"	"ENSG00000278646"	0	0	0	0	0	0	0	0.2219
"3310"	"ENSG00000081913"	3.06006333333333	0.648126666666667	1.86648666666667	1.76133333333333	2.46629566666667	0.223733666666667	0.560390333333333	0.534603333333333
"3311"	"ENSG00000135778"	15.91910625	2.28593675	18.32222	2.454576125	2.243889875	0.199488125	1.39041015	1.82191875
"3312"	"ENSG00000250423"	0.04116825	0.031876	0.10717725	0.3304275	0.11265225	0	0.1500615	0.84853325
"3313"	"ENSG00000119397"	1.23959371	0.547521461538462	1.08434238461538	0.748121938461538	0.838745	0.373002861538462	0.372647023076923	0.587499153846154
"3314"	"ENSG00000006606"	0	0	0	0	0	0	0	0
"3315"	"ENSG00000111875"	5.25023766666667	2.0596508	2.947799	6.95109583333333	5.75087066666667	1.49649966666667	2.00553403333333	2.9949605
"3316"	"ENSG00000177875"	0.378148	0.124774	0.702316	0.0845863	0.0413334	1.20108	0.0309226	13.1788
"3317"	"ENSG00000016082"	0.02271642	0.02629024	0.887467	0.54057596	0.513162	0.036311544	0	0.14045518
"3318"	"ENSG00000277531"	0.132743	0.134092	0.164625	0.0912752	0.101767	0.126334	0.0707253	0.573523
"3319"	"ENSG00000099956"	6.73173016666667	1.82073283333333	6.60272266666667	9.963202	8.67333866666667	0.932936666666667	1.83836933333333	2.13156833333333
"3320"	"ENSG00000138617"	2.073584	1.0045772	1.66695966	0.6172747003	0.69404624	0.1216744	0.5495492	0.7387528
"3321"	"ENSG00000172640"	0.0252108916666667	0.04484746	0.0274128833333333	0.0461203083333333	0.0208818916666667	0.00255759166666667	0.0400334916666667	0.238008933333333
"3322"	"ENSG00000136451"	5.107842	6.07573	3.700295	1.59639	2.53753	0.22037315	6.14591	1.64053
"3323"	"ENSG00000169499"	4.9084802	0.461139	2.5545634	0.825074	1.279633	0.1510964	0.606086	0.8799512
"3324"	"ENSG00000122482"	0.987974077777778	0.428572985666667	0.511759444509444	0.726850300638889	0.843241027802389	0.220773010555556	0.370521116666667	1.23190888888889
"3325"	"ENSG00000101856"	81.7578	8.90406	56.4608	127.292	127.905	23.5628	9.52447	42.5856
"3326"	"ENSG00000057468"	0.087336573625	0.04644611	0.057609625	0.0652098625	0.140219775	0.02982439125	0.0160442	0.3110735125
"3327"	"ENSG00000153823"	3.0118332125	0.2409034375	3.219378525	0.2692720125	0.4539641375	0.0809624	0.271938725	0.99491275
"3328"	"ENSG00000173786"	5.9901695	2.0083395	6.45793065	1.938286	2.582359	0.271162825	1.71899375	0.76455625
"3329"	"ENSG00000103187"	34.39196925	1.18283275	49.4470955	2.94497525	5.351275	0.93349	1.227765	8.737975
"3330"	"ENSG00000163660"	11.82054	1.67433950001971	4.50490957142857	5.30087257142857	4.68204714285714	0.274085107142857	1.1464455	1.194413
"3331"	"ENSG00000169515"	1.77823	0.564137	1.68529	0.208574	0.415025	0.0756256	0.503413	0.658611
"3332"	"ENSG00000136504"	2.35589209090909	0.621875139545455	1.36520177272727	0.431751637418182	0.8450191	0.117029181818182	0.499438017636364	0.289305818181818
"3333"	"ENSG00000161944"	0.262375	0.0355904	1.947959	0	0	0.008931275	0.07675975	0.18708625
"3334"	"ENSG00000106178"	1.39998	0.793858	1.99865	0.1607245	0.0567375	0.1371795	1.06069	0.96729
