"Genes"	"G3M19LEG"	"G3M5CM"	"G3M5LEG"	"RMS1"	"RMS3"	"RMS_3"	"T_LEFT"	"T_LEG"	"expression_1.x"	"expression_2.x"	"expression_3.x"	"expression_1.y"	"expression_2.y"	"expression_3.y"
"8706"	"ENSMUSG00000039725"	7.04655	4.9209385	8.400135	4.609019	5.57314	1.19895	3.869545	1.729105	6.46538	6.39486	6.32839	6.46538	6.39486	6.32839
"8707"	"ENSMUSG00000039728"	0.005133750088	0.0019650025	0.00766955014625	0.00528277519025	0.004488500024625	0.038845250405	0.005081675	0.093304	3.568565	3.481835	3.553035	3.568565	3.481835	3.553035
"8708"	"ENSMUSG00000039735"	7.531343	0.8292078	2.36070176	2.49070416	3.38336436	0.2946738	0.4725704	0.756082	7.96777	8.23662	8.13883	7.96777	8.23662	8.13883
"8709"	"ENSMUSG00000039737"	8.90561975	4.47599275	8.533265	21.6115325	16.09794875	3.09053825	4.2872075	8.0588825	5.21964333333333	5.09493	5.10384666666667	5.21964333333333	5.09493	5.10384666666667
"8710"	"ENSMUSG00000039738"	2.21602775	0.51613425	1.646281625	2.0174345	1.998848625	0.95793911235	0.2323872625	0.590217625	5.86977	5.99236	6.00512	5.86977	5.99236	6.00512
"8711"	"ENSMUSG00000039740"	3.06114233333333	6.53949333333333	3.77518666666667	4.03306333333333	4.76488666666667	0.122726	4.39672333333333	0.587619666666667	6.026595	5.921275	5.96883	6.026595	5.921275	5.96883
"8712"	"ENSMUSG00000039741"	1.9617016	0.6136218232	2.710995132	2.29582543	3.00421501054	0.552688676	0.47713420067	0.2003794214	6.90625	6.69804	6.60487	6.90625	6.69804	6.60487
"8713"	"ENSMUSG00000039745"	15.2720566666667	3.01342266666667	9.91958033333333	11.89091	10.3885766666667	0.533289	2.720171	2.829609	5.86924	5.64306	5.63566	5.86924	5.64306	5.63566
"8714"	"ENSMUSG00000039747"	2.77954075	0.1134406509325	1.5487925	1.89357225	2.069656175	0.413435625	0.0728454	0.728976	4.519675	4.62172	4.315515	4.519675	4.62172	4.315515
"8715"	"ENSMUSG00000039748"	0.6168778	0.003533	0.7448098	0.4173176	0.6868132	0.0697217	0.00178236	0.2293994	3.43452	3.37373	3.41537	3.43452	3.37373	3.41537
"8716"	"ENSMUSG00000039753"	5.14157416666667	1.23158810833333	2.41649413333333	2.27812185833333	1.82950549333333	0.3476104167925	1.31833025	1.26779447583333	7.9341	7.98042	7.98392	7.9341	7.98042	7.98392
"8717"	"ENSMUSG00000039754"	1.9430278	1.4101578	1.9566396	1.5642824	1.8512528	0.1697588	0.7029436	0.4706602	6.25695666666667	6.16734333333333	6.30446333333333	6.25695666666667	6.16734333333333	6.30446333333333
"8718"	"ENSMUSG00000039756"	13.781354	2.65425952	7.65303768	20.5184936	14.42533064	5.39743458	2.5300264	9.7337478	6.878455	6.731685	6.6486	6.878455	6.731685	6.6486
"8719"	"ENSMUSG00000039759"	11.66906	16.5193	11.03718	18.444113	15.4054966666667	1.03592333333333	16.3606096666667	4.92566733333333	6.63528	6.86807	6.51161	6.63528	6.86807	6.51161
"8720"	"ENSMUSG00000039763"	0.45431475	1.67825	0.351813	0.12253975	0.1296468	0.064511525	1.558348	0.27787125	4.58347	4.57119	4.55047	4.58347	4.57119	4.55047
"8721"	"ENSMUSG00000039765"	1.9422596	0.42238425	0.538027	0.9882875	1.0010938	0.15183075	0.45269025	0.4585265	8.1395	8.2233	8.26436	8.1395	8.2233	8.26436
"8722"	"ENSMUSG00000039768"	2.34005508333333	2.510992	2.55691016666667	2.84698851666667	2.759810725	0.598486508333333	2.06271458333333	1.37094841666667	5.129255	5.1074025	5.0706975	5.129255	5.1074025	5.0706975
"8723"	"ENSMUSG00000039770"	46.1433	18.5159	30.711	31.9362	31.1019	1.32714	17.9348	14.3104	8.34342	8.176665	8.127625	8.34342	8.176665	8.127625
"8724"	"ENSMUSG00000039771"	51.02345	29.5948633333333	49.4693966666667	82.0063543333333	70.25516	8.56335666666667	24.0697426666667	21.1611133333333	8.79833	8.54117	8.82016	8.79833	8.54117	8.82016
"8725"	"ENSMUSG00000039774"	1.3108465	0.0141032	1.081376	0.456261	0.55176735	0.1326185	0.1519705	0.449127	6.66525	5.96101	6.77475	6.66525	5.96101	6.77475
"8726"	"ENSMUSG00000039781"	1.25466257142857	0.781931142857143	2.38244757142857	5.464545	4.275923	7.84970121428571	0.780061428571429	11.9185642857143	6.37005	6.33634	6.3857	6.37005	6.33634	6.3857
"8727"	"ENSMUSG00000039782"	0.829742857142857	0.478337142857143	0.370037942857143	0.0573457	0.0781845715427143	0.0119628	0.438401428571429	0.273691142857143	5.35163	4.99538333333333	4.81843	5.35163	4.99538333333333	4.81843
"8728"	"ENSMUSG00000039783"	0.538878	0.03338945	0.473929333333333	0.0264249666666667	0.0179879333333333	0.00467151666666667	0.0843718333333333	0.3382625	5.54311	5.30653	5.16872	5.54311	5.30653	5.16872
"8729"	"ENSMUSG00000039787"	1.2961574	0.7591742	2.3409018	2.0870456	2.7201088	0.329268	0.5065736	1.237116	6.74017	7.11674	6.82636	6.74017	7.11674	6.82636
"8730"	"ENSMUSG00000039789"	1.4011052	0.5534064	0.88923888	0.2489588	0.4647022	0.11054198	0.3255335	0.2559176	4.3569825	4.52972	4.4079825	4.3569825	4.52972	4.4079825
"8731"	"ENSMUSG00000039795"	2.94831625	0.82307025	0.9642505	1.859804	2.185087375	0.15127925	0.701185625	0.471772875	5.2272	5.15929	5.24386	5.2272	5.15929	5.24386
"8732"	"ENSMUSG00000039801"	1.5879395	0.2113115	0.5960745	1.49380165	1.49276471666667	0.240033333333333	0.188896916666667	0.614436833333333	4.76866571428571	4.86822714285714	4.97000714285714	4.76866571428571	4.86822714285714	4.97000714285714
"8733"	"ENSMUSG00000039804"	3.70342575	1.1673895	2.40938675	2.60774075	2.72266525	0.488639875	0.76827075	0.406388625	6.66643	6.53406	6.58225	6.66643	6.53406	6.58225
"8734"	"ENSMUSG00000039810"	3.777954	1.60644575	2.13192875	1.3260095	1.78650475	0.24337575	0.88882375	1.49437	6.65578	6.60617	6.49469	6.65578	6.60617	6.49469
"8735"	"ENSMUSG00000039813"	2.2111625	0.5145555	0.80415625	2.410376	2.4058135	0.528445	0.3450265	2.407444	4.44838	4.10684	4.1871	4.44838	4.10684	4.1871
"8736"	"ENSMUSG00000039824"	3.0558305	5.3290155	5.357133	10.940085	10.5779465	0.477562	3.1804545	1.5936585	5.51921	5.60687	5.76399	5.51921	5.60687	5.76399
"8737"	"ENSMUSG00000039826"	2.0274753	1.4334229	1.2250543	0.8134167	0.9375268	0.20160054	1.1725649	0.7806813	6.35179333333333	6.13230333333333	6.34043666666667	6.35179333333333	6.13230333333333	6.34043666666667
"8738"	"ENSMUSG00000039828"	13.1063893333333	6.33984	9.305477	20.2490433333333	17.63418	6.69909666666667	5.80957333333333	11.79464	6.765915	6.78191	6.51969	6.765915	6.78191	6.51969
"8739"	"ENSMUSG00000039831"	5.39417566666667	1.43137133333333	1.838993	2.08877706666667	2.00372861111111	0.198511611111111	1.12492988888889	0.581131666666667	6.96763	7.09054	7.41824	6.96763	7.09054	7.41824
"8740"	"ENSMUSG00000039834"	3.81416666666667	2.49147866666667	2.7032566757	5.97913066666667	5.07902066666667	0.798813333333333	1.39289533363333	0.55385	6.64379	6.62141	6.81157	6.64379	6.62141	6.81157
"8741"	"ENSMUSG00000039835"	0.554102444444444	0.111568444444444	0.182265866666667	0.199628888888889	0.193153011111111	0.0210596666666667	0.156044333333333	0.123240222222222	5.23049	5.12298	4.97341333333333	5.23049	5.12298	4.97341333333333
"8742"	"ENSMUSG00000039840"	3.86172	1.74878	1.06748	3.00297	1.41828	0.210242	1.32397	0.538726	6.72138	6.65709	6.93839	6.72138	6.65709	6.93839
"8743"	"ENSMUSG00000039841"	1.7182594	0.41521	0.4553818	0.2482210000842	0.3042378	0.0509002	0.18994918	0.4263004	6.37419	6.388126	6.57816	6.37419	6.388126	6.57816
"8744"	"ENSMUSG00000039842"	1.09300616666667	0.174286416666667	0.420799933333333	0.348855966666667	0.67476005	0.1277515	0.1303207	0.663514166666667	4.40955	4.178195	4.389725	4.40955	4.178195	4.389725
"8745"	"ENSMUSG00000039844"	4.30395857142857	5.75668014285714	3.64897205714286	2.36653991428571	3.45674885714286	0.676126	3.12270485714286	0.881652857142857	6.563085	6.403125	6.41585	6.563085	6.403125	6.41585
"8746"	"ENSMUSG00000039849"	12.5419575	10.72571	15.64129	18.3498475	16.6412275	3.1785	6.0069535	4.32481	7.38362	7.09089	7.22362	7.38362	7.09089	7.22362
"8747"	"ENSMUSG00000039850"	1.73233463636364	0.390297818181818	1.25423409090909	2.22022888454545	2.07143972727273	0.238175454545455	0.295579454545455	0.574223687272727	5.06823	5.38842	5.38313	5.06823	5.38842	5.38313
"8748"	"ENSMUSG00000039852"	4.42490625	3.6717825	2.9046615	4.009612125	4.7918485	0.518554875	1.791920875	1.53722698125	6.58056	6.66413666666667	6.81617666666667	6.58056	6.66413666666667	6.81617666666667
"8749"	"ENSMUSG00000039853"	1.31720216666667	0.0803803666666667	1.07049168333333	0.0452123666666667	0.0187907666666667	0.010176	0.2877205	0.582085666666667	3.9582	3.791445	3.863045	3.9582	3.791445	3.863045
"8750"	"ENSMUSG00000039860"	0.180613183333333	0.1558628	0.048732	0.0582447833333333	0.0852465333333333	0.02592995	0.276099416666667	0.726039833333333	3.98966333333333	3.84759666666667	3.82557333333333	3.98966333333333	3.84759666666667	3.82557333333333
"8751"	"ENSMUSG00000039865"	0.0297550666666667	0.0223762666666667	0.0903726333333333	0.246001666666667	0.209519566666667	0.0440742333333333	0.0431306333333333	0.197726666666667	4.57584	3.85102	4.3882	4.57584	3.85102	4.3882
"8752"	"ENSMUSG00000039873"	6.01042	45.1967	5.97948	10.8152	9.87319	0.761092	32.9626	2.1368	6.29629	6.34204	6.03298	6.29629	6.34204	6.03298
"8753"	"ENSMUSG00000039878"	0.00787674	0.029712	0.0429644	0.1547166	0.1497642	0.290682	0.0459872	0.2308824	5.60886	5.60786	5.66223	5.60886	5.60786	5.66223
"8754"	"ENSMUSG00000039879"	4.1721475	1.439162575	2.032293675	0.6853175	0.532734	0.12110225	1.29029225	0.83413	7.02153	7.2968	6.906595	7.02153	7.2968	6.906595
"8755"	"ENSMUSG00000039883"	2.49297	0.492024	7.1746	8.2705904	12.56564835	8.4653035	0.4450505	16.3317255	5.024355	5.211865	4.912105	5.024355	5.211865	4.912105
"8756"	"ENSMUSG00000039886"	8.2720864	1.5108286	6.2447842	7.2375548	6.9227266	0.702432	2.0553	1.7286708	6.82003	7.11652	6.63891	6.82003	7.11652	6.63891
"8757"	"ENSMUSG00000039887"	5.05663625	1.24475875	3.470847625	3.045265	3.5624771	0.3478975	1.31878	0.9445725	6.28582	6.41561666666667	6.42322333333333	6.28582	6.41561666666667	6.42322333333333
"8758"	"ENSMUSG00000039891"	0.207624	32.318404	0.7822635	0.3556995	0.60959	0.2547475	31.2931295	0.52884	4.228335	4.270575	4.151145	4.228335	4.270575	4.151145
"8759"	"ENSMUSG00000039899"	14.5727	1.18512	32.0287	0.283031	0.834949	0.0594705	2.81766	1.44095	9.60587	9.961805	9.202565	9.60587	9.961805	9.202565
"8760"	"ENSMUSG00000039901"	7.37763	5.60947	3.76972	5.19523	5.28293	0.553062	3.82201	1.8396	5.94411	5.57202	5.6901	5.94411	5.57202	5.6901
"8761"	"ENSMUSG00000039903"	0.381991543142857	0.171204214285714	0.457042242857143	1.13565042857143	1.85622985714286	1.046875539	0.0905355714285714	3.93983271428571	5.65085	5.57529	5.39058	5.65085	5.57529	5.39058
"8762"	"ENSMUSG00000039904"	0.2282989	0.289908	0.523028	0.354341	0.3095545	1.58289	0.226392	7.8022813	3.88284	3.79658	3.70392	3.88284	3.79658	3.70392
"8763"	"ENSMUSG00000039908"	2.33077075	0.98741625	1.76495475	0.91400925	0.92712465	0.051002	0.6145525	0.1320225	6.34723	6.31083	6.4599	6.34723	6.31083	6.4599
"8764"	"ENSMUSG00000039910"	11.9990503333333	7.62409666666667	10.758269	9.89893666666667	14.0705866666667	1.6002401	6.571773	6.97267666666667	9.13086	8.70352	8.510145	9.13086	8.70352	8.510145
"8765"	"ENSMUSG00000039911"	3.9379991	0.43060193	1.9864236	0.33591242	0.77666572	0.069916	0.18652066	0.4397815	6.730465	6.574475	6.5401	6.730465	6.574475	6.5401
"8766"	"ENSMUSG00000039914"	2.24883828571429	33.6121357142857	2.16980871428571	1.54594314285714	1.92466171428571	0.397350142857143	28.5908257142857	1.412469	4.334445	4.3156125	4.2338225	4.334445	4.3156125	4.2338225
"8767"	"ENSMUSG00000039917"	1.30817971428571	0.477561285714286	0.718803	1.34844314285714	1.60346471428571	0.208197	0.298291285714286	1.168734	5.6429325	5.3600175	5.3810675	5.6429325	5.3600175	5.3810675
"8768"	"ENSMUSG00000039929"	0.6532545	0.3824386	0.431656	0.34555898	0.37000004	0.08293726	0.217068	0.1989582	5.625975	5.619265	5.72386	5.625975	5.619265	5.72386
"8769"	"ENSMUSG00000039934"	1.48467043	0.05258923	1.01830865	1.0707215	0.95506079	0.1521584	0.08870634	1.24915758	4.09961666666667	4.15076	4.21559	4.09961666666667	4.15076	4.21559
"8770"	"ENSMUSG00000039936"	0.855165307142857	0.368059928571429	1.552867350057	0.0103294321	0.0137846428571429	0.0135194805428571	0.322701583571429	0.108772285714286	5.40010833333333	5.23071	5.41297	5.40010833333333	5.23071	5.41297
"8771"	"ENSMUSG00000039942"	3.41871776666667	0.2622618	2.7136334	0.952334	1.89824	0.229441	0.239551	0.6080162858	5.554425	5.268385	5.15697	5.554425	5.268385	5.15697
"8772"	"ENSMUSG00000039943"	1.85915906666667	1.33564200001487	0.945511093333333	0.547086513333333	0.414368533333333	0.06956488	0.647292246666667	0.151277	6.23664	6.824014	6.452502	6.23664	6.824014	6.452502
"8773"	"ENSMUSG00000039952"	6.22819785714286	6.81674514285714	3.48058361428571	1.11163	2.11937641428571	0.114893142857143	5.17116257142857	0.369119285714286	9.043655	8.8173625	8.7626325	9.043655	8.8173625	8.7626325
"8774"	"ENSMUSG00000039953"	5.90573	2.764083	3.317833	7.341602125	7.89406625	0.963435	2.0477625	1.710451525	7.72016	7.634375	7.73691	7.72016	7.634375	7.73691
"8775"	"ENSMUSG00000039954"	0.646445	0.0483136	0.850565	0.243979	0.208894	0.0666649	0.0392755	0.364518	4.58156	4.3931	4.05918	4.58156	4.3931	4.05918
"8776"	"ENSMUSG00000039958"	1.38111122222222	1.05190085455556	0.770050931	0.766711472358889	0.610273444703333	0.0448396222222222	1.34575222222222	0.393349333333333	6.19842	6.0825	6.097395	6.19842	6.0825	6.097395
"8777"	"ENSMUSG00000039959"	1.9877412	1.035674	1.21032402	0.83081321	1.12711112	0.22165351	0.4397656	0.94248025	6.038266	5.998072	6.030084	6.038266	5.998072	6.030084
"8778"	"ENSMUSG00000039960"	13.794093	3.539755	4.5799335	3.720596	7.3115673	0.81523745	5.26215	3.1401	7.83929	7.75861	7.911965	7.83929	7.75861	7.911965
"8779"	"ENSMUSG00000039963"	0.0860602222222222	0.0076301	0.0173235222222222	0.0133206333333333	0.0013524	0.00747243333333333	0.0118401444444444	0.181652444444444	5.07173	5.09411	5.04131	5.07173	5.09411	5.04131
"8780"	"ENSMUSG00000039967"	3.461375031	0.77285845	1.0797949	1.1206585	1.400899	0.158078555	0.757335	0.4759475	5.93058666666667	6.16102333333333	6.17775666666667	5.93058666666667	6.16102333333333	6.17775666666667
"8781"	"ENSMUSG00000039976"	1.67768933333333	2.685464	0.813606666666667	0.358996666666667	0.398606666666667	0.107635	1.81265286666667	0.1188052	5.76841	5.801915	5.738315	5.76841	5.801915	5.738315
"8782"	"ENSMUSG00000039981"	1.51169	0.105743	2.15626	0.048392	0.0201561	0.0112167	0.113192	1.09098	3.67557	4.08486	3.66393	3.67557	4.08486	3.66393
"8783"	"ENSMUSG00000039982"	13.9455	1.75188	7.32316	2.23086	2.46615	0.41747	1.45312	2.45483	7.067135	6.94743	6.776445	7.067135	6.94743	6.776445
"8784"	"ENSMUSG00000039983"	6.84135666666667	1.69764833333333	5.91200666666667	8.6908	9.09403333333333	1.1062176	1.69383	1.98829333333333	8.11367	8.07662	8.0804	8.11367	8.07662	8.0804
"8785"	"ENSMUSG00000039985"	2.81502183333333	0.313926	1.64623344247167	1.22337516666667	1.30627390916667	0.209265166666667	0.245075916666667	0.944998333333333	5.87435	5.64904	5.87435	5.87435	5.64904	5.87435
"8786"	"ENSMUSG00000039987"	0.750293714285714	4.825966	0.416802428571429	0.483302714285714	0.413968142857143	0.0931991428571429	4.16777428571429	0.326893428571429	6.94248	7.30067	6.93147	6.94248	7.30067	6.93147
"8787"	"ENSMUSG00000039988"	3.5645949	0.56054055	1.37982515	1.7291351	1.99695146	0.308516425	0.59171336	1.1857122	6.45595	6.43932666666667	6.43039333333333	6.45595	6.43932666666667	6.43039333333333
"8788"	"ENSMUSG00000039989"	3.40383	0.814954	3.52561	7.84731	3.73054	0.200866965	0.451368	0.436315815	6.598555	6.596635	6.493595	6.598555	6.596635	6.493595
"8789"	"ENSMUSG00000039990"	2.002634	0.667949571428571	1.18528228571429	1.21272057142857	1.44280142857143	0.0991051428571429	0.923633571428571	0.218930714285714	5.40610333333333	5.37122	5.50313666666667	5.40610333333333	5.37122	5.50313666666667
"8790"	"ENSMUSG00000039994"	1.15015027112	0.746403466666667	0.70266493954	1.19731333333333	1.4962586	0.462846326666667	0.5585052	0.590969333333333	5.49971	5.695205	5.68275	5.49971	5.695205	5.68275
"8791"	"ENSMUSG00000040003"	0.0942651333333333	0.0341646	0.0173161853333333	0.0589697404	0.0928013733333333	0.014425542	0.0313561933333333	0.228377286666667	6.47805	6.050875	6.500425	6.47805	6.050875	6.500425
"8792"	"ENSMUSG00000040006"	5.37048833333333	6.62336416666667	3.983411	5.128825	3.9695765	0.143950333333333	6.6859145	1.41763466666667	8.910595	8.81029	8.631955	8.910595	8.81029	8.631955
"8793"	"ENSMUSG00000040007"	7.417885	1.738577	4.469105	8.2251615	8.833877	1.411905	0.91532	1.403505	7.04363	6.58487	6.75127	7.04363	6.58487	6.75127
"8794"	"ENSMUSG00000040009"	0.183562666666667	0.080916	0.239726	0.167274	0.160810666666667	0.860862	0.109396666666667	6.03328333333333	5.503905	5.232825	5.093195	5.503905	5.232825	5.093195
"8795"	"ENSMUSG00000040010"	10.20363	0.453253333333333	9.51054666666667	23.9494866666667	11.37053	2.34335	0.159698666666667	1.57331	6.79388	6.59486	6.82602	6.79388	6.59486	6.82602
"8796"	"ENSMUSG00000040018"	4.49556	4.27229	2.55323	2.744425	3.820805	0.447087	2.71652	0.8073	5.66547	5.43757	5.628595	5.66547	5.43757	5.628595
"8797"	"ENSMUSG00000040021"	2.00135666666667	0.684796666666667	0.724333333333333	0.702813333333333	0.781976666666667	0.0822413333333333	0.485626666666667	0.338025732333333	5.84304	6.099885	5.766615	5.84304	6.099885	5.766615
"8798"	"ENSMUSG00000040022"	1.65085693133333	0.762347	0.527943333333333	0.736013333333333	0.882447963333333	0.0441633333333333	0.500896334386667	0.178484466666667	6.06786333333333	6.10487333333333	6.26805666666667	6.06786333333333	6.10487333333333	6.26805666666667
"8799"	"ENSMUSG00000040025"	3.3612695	2.20289525	3.67339525	2.8087415	2.72445175	0.77693675	1.6604674	3.321356	8.244745	8.01467	8.142175	8.244745	8.01467	8.142175
"8800"	"ENSMUSG00000040028"	11.7275244	3.543862125	10.1780373	5.7532695	7.707612475	0.8913505	3.37584065	3.78665675	5.41532	5.31154333333333	5.26056333333333	5.41532	5.31154333333333	5.26056333333333
"8801"	"ENSMUSG00000040029"	1.25675390909091	0.380326336363636	0.515314718181818	0.413305763636364	0.593692418181818	0.0559451545454545	0.331102636363636	0.336445636363636	6.30619333333333	6.34503	6.53103333333333	6.30619333333333	6.34503	6.53103333333333
"8802"	"ENSMUSG00000040033"	1.90929875	0.946253625	2.74726491625	2.05100675	1.9788950118	0.75447	0.656781925	2.69909525	4.752355	4.621745	4.95261	4.752355	4.621745	4.95261
"8803"	"ENSMUSG00000040034"	2.93015875	0.63386	1.69731975	2.0596487	1.94522175	0.21398295	0.5888941275	0.69823625	5.60535	5.678145	5.38674	5.60535	5.678145	5.38674
"8804"	"ENSMUSG00000040035"	0.435632	0.01998676	0.12298988	0.11838494	0.1425564	0.106539962	0.01258984	1.17542906	5.00234333333333	4.87447	4.83647333333333	5.00234333333333	4.87447	4.83647333333333
"8805"	"ENSMUSG00000040037"	1.35946892	0.0449213	0.93651696	0.1257326	0.1785464	0.00975496	0.03409606	0.23006826	7.09645	7.17558	7.40218	7.09645	7.17558	7.40218
"8806"	"ENSMUSG00000040040"	0.8736688	0.329665	0.4895844	0.7979112	0.9513006	0.1732254	0.3041308	0.392775	6.62169	6.89412	6.72888	6.62169	6.89412	6.72888
"8807"	"ENSMUSG00000040043"	12.1020548	3.7675776	6.5422068	7.4580882	7.4214084	0.7299708	2.8865156	2.5925976	7.74548	7.95448	7.77221	7.74548	7.95448	7.77221
"8808"	"ENSMUSG00000040044"	3.89189954545455	1.76904154545455	1.61965181818182	2.68745154545455	2.15828949090909	0.393973609090909	1.76825971818182	1.48766554545455	6.16449333333333	6.20983333333333	6.17404666666667	6.16449333333333	6.20983333333333	6.17404666666667
"8809"	"ENSMUSG00000040048"	24.2932678333333	87.1764433333333	33.3956415	43.9558906666667	44.6427891666667	5.22037683333333	75.269825	8.73018133333333	9.67436	9.36128	9.47737	9.67436	9.36128	9.47737
"8810"	"ENSMUSG00000040054"	1.440056788	0.62459352375	0.851022809875	1.11255009	0.90553689225	0.1823914575	0.51766604875	0.2702183875	6.64235	6.54976666666667	6.65189	6.64235	6.54976666666667	6.65189
"8811"	"ENSMUSG00000040061"	0.6686195	0.01048515	0.846199333333333	0.00369716666666667	0.00296028166666667	0.00988883333333333	0.01642855	0.239926666666667	5.23718	5.1823	5.12584	5.23718	5.1823	5.12584
"8812"	"ENSMUSG00000040084"	7.97650225	0.225406	3.3707345	2.77146125	4.44991675	1.023632	0.045495	1.16501875	4.33161666666667	4.34428333333333	4.51941333333333	4.33161666666667	4.34428333333333	4.51941333333333
"8813"	"ENSMUSG00000040093"	0.8158728625	0.1870275	1.06021175	0.31967875	0.357760925	0.017384	0.122484	0.123067625	5.03346333333333	5.03725333333333	5.25947	5.03346333333333	5.03725333333333	5.25947
"8814"	"ENSMUSG00000040097"	7.060416	5.0816156	5.8371766	7.1459732	7.41104	1.5827644	2.7923552	1.6295124	7.64009	7.52537	7.516355	7.64009	7.52537	7.516355
"8815"	"ENSMUSG00000040102"	1.90452666666667	0.252914333333333	1.14184333333333	0.47527	0.8035	0.091097	0.193647333333333	0.41079	7.98064	7.97826	7.89641	7.98064	7.97826	7.89641
