ID_REF	VALUE
1422338_at	3.84201
1422339_at	4.4776
1422340_a_at	11.236
1422341_s_at	3.87857
1422342_at	4.40432
1422343_at	2.86651
1422344_s_at	3.5758
1422345_s_at	3.81237
1422346_at	4.57114
1422347_at	4.12759
1422348_at	3.86787
1422349_at	3.98744
1422350_at	4.30115
1422351_at	3.50693
1422352_at	2.99435
1422353_at	3.31968
1422354_at	3.66929
1422355_at	3.5527
1422356_at	2.87331
1422357_at	2.72494
1422358_at	3.7348
1422359_at	3.31936
1422360_at	4.15309
1422361_at	3.66012
1422362_s_at	3.58798
1422363_at	3.63166
1422364_at	3.13656
1422365_at	3.66049
1422366_at	3.64413
1422367_at	4.0076
1422368_at	2.46115
1422369_at	3.40284
1422370_at	4.26061
1422371_at	3.4764
1422372_at	5.36082
1422373_at	4.64285
1422374_s_at	4.34144
1422375_a_at	5.69661
1422376_at	2.67015
1422377_at	6.41837
1422378_at	3.03414
1422379_x_at	2.91731
1422380_at	2.59875
1422381_at	3.05491
1422382_at	3.92845
1422383_at	4.07049
1422384_at	3.56299
1422385_at	3.27682
1422386_at	5.01125
1422387_at	3.01733
1422388_at	2.695
1422389_at	2.62095
1422390_at	2.77144
1422391_at	2.39389
1422392_at	2.62506
1422393_at	4.95554
1422394_at	3.45587
1422395_at	2.95799
1422396_s_at	3.20564
1422397_a_at	5.05063
1422398_at	3.00689
1422399_a_at	4.68811
1422400_a_at	3.15576
1422401_at	4.91831
1422402_a_at	5.2562
1422403_at	6.19298
1422404_x_at	4.60519
1422405_at	3.58372
1422406_at	5.68488
1422407_s_at	8.19046
1422408_at	4.35338
1422409_at	3.03408
1422410_at	3.19715
1422411_s_at	6.23213
1422412_x_at	3.77131
1422413_at	5.51433
1422414_a_at	11.1288
1422415_at	2.93592
1422416_s_at	4.16795
1422417_at	3.23951
1422418_s_at	9.23365
1422419_s_at	2.93135
1422420_at	5.36608
1422421_at	6.37216
1422422_at	4.42406
1422423_at	5.64861
1422424_at	3.2366
1422425_at	6.22831
1422426_at	5.06886
1422427_a_at	2.60469
1422428_at	4.09276
1422429_at	9.12568
1422430_at	4.65554
1422431_at	6.73027
1422432_at	11.2674
1422433_s_at	10.2025
1422434_a_at	2.66074
1422435_at	4.35246
1422436_at	4.6028
1422437_at	12.3292
1422438_at	9.94397
1422439_a_at	7.1119
1422440_at	7.17846
1422441_x_at	8.08549
1422442_at	8.95536
1422443_at	8.24644
1422444_at	8.73106
1422445_at	8.87592
1422446_x_at	6.58826
1422447_at	6.42654
1422448_at	12.4516
1422449_s_at	11.09
1422450_at	7.75226
1422451_at	9.28831
1422452_at	9.02028
1422453_at	9.39769
1422454_at	3.3651
1422455_s_at	6.90372
1422456_at	8.01336
1422457_s_at	10.2993
1422458_at	4.81663
1422459_a_at	7.52095
1422460_at	6.69831
1422461_at	6.94663
1422462_at	4.42427
1422463_a_at	6.40858
1422464_at	8.05697
1422465_a_at	7.87307
1422466_at	6.32482
1422467_at	9.04095
1422468_at	7.43716
1422469_at	7.22367
1422470_at	9.90932
1422471_at	8.57507
1422472_at	5.05544
1422473_at	7.12778
1422474_at	7.90059
1422475_a_at	13.4207
1422476_at	9.20493
1422477_at	7.09043
1422478_a_at	8.70255
1422479_at	7.59487
1422480_at	10.9332
1422481_at	4.31272
1422482_at	7.06243
1422483_a_at	9.91798
1422484_at	9.38157
1422485_at	9.19177
1422486_a_at	10.076
1422487_at	10.5931
1422488_at	7.86455
1422489_at	7.58984
1422490_at	10.5457
1422491_a_at	8.51234
1422492_at	6.03276
1422493_at	5.91108
1422494_s_at	5.5225
1422495_a_at	11.4868
1422496_at	3.85557
1422497_at	8.32175
1422498_at	8.35183
1422499_at	7.16582
1422500_at	5.048
1422501_s_at	6.38094
1422502_at	6.95216
1422503_s_at	6.15819
1422504_at	3.6847
1422505_at	8.84128
1422506_a_at	11.4423
1422507_at	10.1918
1422508_at	9.43913
1422509_at	9.37756
1422510_at	9.50377
1422511_a_at	8.52168
1422512_a_at	4.38934
1422513_at	4.86108
1422514_at	8.6349
1422515_at	2.58969
1422516_a_at	7.3267
1422517_a_at	8.74516
1422518_at	8.28637
1422519_at	6.49414
1422520_at	3.9669
1422521_at	7.23924
1422522_at	7.10728
1422523_at	5.52405
1422524_at	6.18618
1422525_at	11.392
1422526_at	6.06001
1422527_at	7.20451
1422528_a_at	9.86223
1422529_s_at	7.66628
1422530_at	6.22221
1422531_at	5.0886
1422532_at	7.2636
1422533_at	5.58563
1422534_at	3.9177
1422535_at	4.14003
1422536_at	3.70327
1422537_a_at	10.222
1422538_at	8.6767
1422539_at	6.99176
1422540_at	9.07145
1422541_at	7.48402
1422542_at	3.61274
1422543_at	4.54114
1422544_at	4.5583
1422545_at	7.02825
1422546_at	5.71895
1422547_at	9.6688
1422548_at	6.11647
1422549_at	7.71137
1422550_a_at	6.11974
1422551_at	6.51297
1422552_at	3.40141
1422553_at	8.90691
1422554_at	7.44979
1422555_s_at	8.67556
1422556_at	7.65829
1422557_s_at	11.2465
1422558_at	6.16911
1422559_at	9.33598
1422560_at	6.69961
1422561_at	8.97635
1422562_at	8.33796
1422563_at	9.31361
1422564_at	5.11037
1422565_s_at	3.56268
1422566_at	7.28902
1422567_at	8.94827
1422568_at	9.67363
1422569_at	9.41643
1422570_at	6.69237
1422571_at	7.7557
1422572_at	7.68366
1422573_at	5.55305
1422574_at	6.58598
1422575_at	5.59602
1422576_at	9.23219
1422577_at	7.62369
1422578_at	9.59399
1422579_at	8.47456
1422580_at	5.28073
1422581_at	8.90771
1422582_at	3.89894
1422583_at	5.28069
1422584_at	6.24368
1422585_at	3.5917
1422586_at	5.02571
1422587_at	8.58593
1422588_at	3.80892
1422589_at	6.60368
1422590_at	6.39778
1422591_at	7.46787
1422592_at	4.008
1422593_at	10.0581
1422594_at	7.5498
1422595_s_at	7.51706
1422596_at	6.21906
1422597_at	5.61859
1422598_at	6.99453
1422599_s_at	6.76748
1422600_at	3.19004
1422601_at	7.99642
1422602_a_at	5.51964
1422603_at	11.5036
1422604_at	4.40357
1422605_at	6.49266
1422606_at	7.95028
1422607_at	9.30946
1422608_at	8.67979
1422609_at	7.48116
1422610_s_at	3.77858
1422611_s_at	3.34261
1422612_at	6.58835
1422613_a_at	12.8632
1422614_s_at	9.82868
1422615_at	6.65351
1422616_s_at	5.52145
1422617_at	2.31184
1422618_x_at	2.20468
1422619_at	10.1777
1422620_s_at	9.7868
1422621_at	8.32974
1422622_at	6.37007
1422623_x_at	13.2136
1422624_at	6.7555
1422625_at	3.59702
1422626_at	6.90079
1422627_a_at	8.22758
1422628_at	6.69351
1422629_s_at	6.92734
1422630_at	7.42916
1422631_at	8.50151
1422632_at	5.7534
1422633_at	3.35605
1422634_a_at	4.85678
1422635_at	4.85251
1422636_at	8.53045
1422637_at	4.83279
1422638_s_at	6.52055
1422639_at	4.06913
1422640_at	6.90863
1422641_at	3.36134
1422642_at	9.19371
1422643_at	8.53345
1422644_at	10.2231
1422645_at	8.15909
1422646_at	6.94854
1422647_at	7.34257
1422648_at	6.41494
1422649_at	3.44707
1422650_a_at	6.7157
1422651_at	10.3779
1422652_at	2.75011
1422653_at	5.26196
1422654_at	6.30299
1422655_at	4.43322
1422656_at	3.01217
1422657_at	2.90268
1422658_at	3.26436
1422659_at	6.60538
1422660_at	10.5324
1422661_at	5.47806
1422662_at	7.82005
1422663_at	3.18815
1422664_at	8.28875
1422665_a_at	7.5141
1422666_at	4.51849
1422667_at	6.75121
1422668_at	5.0177
1422669_at	7.92482
1422670_at	7.62386
1422671_s_at	7.874
1422672_at	2.6502
1422673_at	7.79028
1422674_s_at	4.63162
1422675_at	7.89609
1422676_at	7.81285
1422677_at	6.06956
1422678_at	8.80333
1422679_s_at	8.00098
1422680_at	6.51392
1422681_at	4.67995
1422682_s_at	3.03732
1422683_at	5.12208
1422684_a_at	8.91371
1422685_at	7.71763
1422686_s_at	8.17218
1422687_at	8.27757
1422688_a_at	6.42071
1422689_at	2.51013
1422690_at	7.53959
1422691_at	3.65069
1422692_at	6.62947
1422693_a_at	10.6464
1422694_at	4.31061
1422695_at	4.58428
1422696_at	3.60443
1422697_s_at	7.17425
1422698_s_at	8.26973
1422699_at	6.19956
1422700_at	3.89029
1422701_at	4.80474
1422702_at	8.20996
1422703_at	5.00801
1422704_at	7.53782
1422705_at	7.81916
1422706_at	8.96466
1422707_at	4.72256
1422708_at	4.67284
1422709_a_at	5.87931
1422710_a_at	4.2627
1422711_a_at	6.31881
1422712_a_at	9.11795
1422713_a_at	5.54942
1422714_at	8.18339
1422715_s_at	9.62366
1422716_a_at	6.16596
1422717_at	5.68043
1422718_at	6.26269
1422719_s_at	5.36345
1422720_at	6.13044
1422721_at	4.75415
1422722_at	4.77488
1422723_at	4.8134
1422724_at	2.91923
1422725_at	5.76327
1422726_x_at	2.83151
1422727_at	6.04944
1422728_at	5.99236
1422729_at	5.0533
1422730_at	8.68297
1422731_at	8.96482
1422732_at	7.69124
1422733_at	5.54518
1422734_a_at	2.70091
1422735_at	6.28623
1422736_at	6.24551
1422737_at	6.40568
1422738_at	9.33229
1422739_at	6.29079
1422740_at	5.91481
1422741_a_at	6.04643
1422742_at	6.62191
1422743_at	6.93092
1422744_at	4.63295
1422745_at	5.25974
1422746_s_at	6.38608
1422747_at	6.65088
1422748_at	8.82286
1422749_at	4.29381
1422750_a_at	4.77804
1422751_at	8.85575
1422752_at	6.07895
1422753_a_at	5.50085
1422754_at	6.99554
1422755_at	5.26552
1422756_at	3.61538
1422757_at	3.52545
1422758_at	5.64021
1422759_a_at	7.55005
1422760_at	3.70618
1422761_at	3.92997
1422762_at	5.96953
1422763_at	6.24475
1422764_at	8.39678
1422765_at	7.34165
1422766_at	6.97937
1422767_at	6.91202
1422768_at	6.98516
1422769_at	7.02674
1422770_at	6.59677
1422771_at	6.73565
1422772_at	3.57624
1422773_at	2.9979
1422774_at	5.82221
1422775_at	4.84803
1422776_at	6.6814
1422777_at	5.44047
1422778_at	9.7181
1422779_at	4.85096
1422780_at	7.40372
1422781_at	4.70561
1422782_s_at	6.50843
1422783_a_at	5.87321
1422784_at	4.61528
1422785_at	8.36489
1422786_at	5.38767
1422787_at	4.8313
1422788_at	9.16589
1422789_at	6.39527
1422790_at	4.08372
1422791_at	6.8341
1422792_at	8.00302
1422793_at	6.29205
1422794_at	9.05568
1422795_at	6.31333
1422796_at	6.10884
1422797_at	8.79179
1422798_at	4.06894
1422799_at	8.07234
1422800_at	4.99538
1422801_at	8.89095
1422802_at	3.1361
1422803_at	6.15168
1422804_at	5.98049
1422805_a_at	7.72269
1422806_x_at	6.95355
1422807_at	7.67185
1422808_s_at	6.04943
1422809_at	2.66611
1422810_at	4.73791
1422811_at	5.87172
1422812_at	3.51663
1422813_at	3.16437
1422814_at	4.2123
1422815_at	3.8156
1422816_a_at	5.89148
1422817_at	4.39337
1422818_at	8.82844
1422819_at	8.15447
1422820_at	6.0954
1422821_s_at	7.26774
1422822_at	5.43228
1422823_at	8.5372
1422824_s_at	8.81494
1422825_at	4.42987
1422826_at	5.3078
1422827_x_at	6.21189
1422828_at	5.3409
1422829_at	5.3174
1422830_s_at	3.60188
1422831_at	7.93089
1422832_at	3.70284
1422833_at	7.73492
1422834_at	3.51863
1422835_at	4.24269
1422836_at	4.52989
1422837_at	4.82935
1422838_at	3.32284
1422839_at	3.76318
1422840_at	3.01801
1422841_at	3.58508
1422842_at	8.35593
1422843_at	6.52348
1422844_a_at	8.37139
1422845_at	6.98253
1422846_at	4.47295
1422847_a_at	7.50087
1422848_a_at	10.1724
1422849_a_at	11.7239
1422850_at	8.17229
1422851_at	5.09267
1422852_at	6.2616
1422853_at	5.40177
1422854_at	8.04743
1422855_at	7.47341
1422856_at	5.02856
1422857_at	5.65126
1422858_at	8.43933
1422859_a_at	8.13664
1422860_at	7.78728
1422861_s_at	4.86951
1422862_at	2.98117
1422863_s_at	5.68307
1422864_at	9.03166
1422865_at	7.86952
1422866_at	6.47759
1422867_at	2.60563
1422868_s_at	5.38841
1422869_at	8.36376
1422870_at	4.66096
1422871_at	5.11073
1422872_at	3.51789
1422873_at	3.46425
1422874_at	3.27594
1422875_at	5.34368
1422876_at	3.98805
1422877_at	5.48933
1422878_at	5.22706
1422879_at	6.62644
1422880_at	9.50753
1422881_s_at	9.36244
1422882_at	6.13892
1422883_at	7.6788
1422884_at	9.80282
1422885_at	5.58147
1422886_a_at	7.95201
1422887_a_at	8.42032
1422888_at	7.83877
1422889_at	7.55348
1422890_at	5.407
1422891_at	7.05389
1422892_s_at	3.94263
1422893_at	5.44648
1422894_at	5.35582
1422895_at	9.45927
1422896_at	4.90169
1422897_at	6.97934
1422898_s_at	5.11675
1422899_at	3.71091
1422900_at	7.31996
1422901_at	5.33045
1422902_s_at	6.66985
1422903_at	8.42952
1422904_at	8.94203
1422905_s_at	9.97644
1422906_at	8.93889
1422907_at	5.48063
1422908_at	2.50154
1422909_at	4.58531
1422910_s_at	9.10057
1422911_at	4.72361
1422912_at	8.249
1422913_at	5.65993
1422914_at	3.77704
1422915_at	4.37299
1422916_at	3.87654
1422917_at	4.81488
1422918_at	4.2374
1422919_at	6.27748
1422920_at	3.97272
1422921_at	4.95554
1422922_at	4.91588
1422923_at	4.36187
1422924_at	6.0941
1422925_s_at	4.35731
1422926_at	3.62608
1422927_at	6.26531
1422928_at	3.66551
1422929_s_at	4.03425
1422930_at	4.68554
1422931_at	5.70872
1422932_a_at	3.81442
1422933_at	3.49138
1422934_x_at	5.69993
1422935_x_at	4.61097
1422936_at	2.70215
1422937_at	4.65453
1422938_at	6.65817
1422939_at	2.54594
1422940_x_at	3.36126
1422941_at	6.2872
1422942_at	7.19055
1422943_a_at	12.4998
1422944_a_at	4.08621
1422945_a_at	4.4358
1422946_a_at	7.57982
1422947_at	2.98377
1422948_s_at	7.11041
1422949_at	4.45106
1422950_at	4.58987
1422951_at	3.22859
1422952_at	4.19588
1422953_at	4.77686
1422954_at	3.01733
1422955_at	3.76182
1422956_at	3.1132
1422957_at	3.19868
1422958_at	4.84635
1422959_s_at	4.99638
1422960_at	3.12814
1422961_at	3.20564
1422962_a_at	7.39798
1422963_at	2.97103
1422964_at	6.80318
1422965_at	6.00172
1422966_a_at	4.48101
1422967_a_at	3.075
1422968_at	6.24633
1422969_s_at	6.55705
1422970_at	5.33253
1422971_at	5.92744
1422972_s_at	5.60247
1422973_a_at	7.88684
1422974_at	5.8487
1422975_at	4.10852
1422976_x_at	10.219
1422977_at	5.7102
1422978_at	3.65686
1422979_at	3.14947
1422980_a_at	8.06923
1422981_at	4.50917
1422982_at	6.95413
1422983_at	3.10839
1422984_at	4.81319
1422985_at	4.57462
1422986_at	4.94733
1422987_at	3.73227
1422988_at	5.4359
1422989_a_at	4.82935
1422990_at	3.45233
1422991_at	4.01605
1422992_s_at	3.31061
1422993_s_at	7.5424
1422994_at	3.93298
1422995_at	4.16178
1422996_at	4.15444
1422997_s_at	6.35871
1422998_a_at	9.1484
1422999_at	6.18233
1423000_a_at	4.49901
1423001_at	5.30344
1423002_at	7.15205
1423003_at	4.2724
1423004_at	3.53316
1423005_a_at	3.87002
1423006_at	5.5808
1423007_a_at	4.58611
1423008_at	3.05739
1423009_at	4.54223
1423010_at	4.9098
1423011_at	2.64921
1423012_at	3.76978
1423013_at	5.83592
1423014_at	3.68203
1423015_at	3.23568
1423016_a_at	2.76196
1423017_a_at	5.16264
1423018_at	4.59575
1423019_at	4.91433
1423020_at	2.85073
1423021_s_at	7.27154
1423022_at	4.15884
1423023_at	5.82734
1423024_at	5.37242
1423025_a_at	7.94713
1423026_at	3.91428
1423027_at	4.57358
1423028_at	4.29147
1423029_at	3.40284
1423030_at	10.5907
1423031_at	7.88479
1423032_at	5.91101
1423033_at	6.42333
1423034_at	9.26768
1423035_s_at	10.7731
1423036_at	4.31692
1423037_at	6.91589
1423038_at	7.95615
1423039_a_at	8.88363
1423040_at	7.01191
1423041_a_at	8.30897
1423042_at	11.7026
1423043_s_at	11.6569
1423044_at	8.27187
1423045_at	7.62829
1423046_s_at	8.09551
1423047_at	8.19964
1423048_a_at	3.52472
1423049_a_at	10.2077
1423050_s_at	10.6711
1423051_at	9.95439
1423052_at	11.4014
1423053_at	9.2279
1423054_at	7.4626
1423055_at	7.26474
1423056_at	3.38846
1423057_at	10.449
1423058_at	8.68385
1423059_at	8.25432
1423060_at	9.11046
1423061_at	5.17332
1423062_at	9.61411
1423063_at	8.88433
1423064_at	5.77227
1423065_at	8.08645
1423066_at	7.97874
1423067_at	8.67379
1423068_at	7.51565
1423069_at	9.4998
1423070_at	5.99026
1423071_x_at	8.13146
1423072_at	7.00842
1423073_at	9.96565
1423074_at	7.59241
1423075_at	8.12243
1423076_at	8.93534
1423077_at	8.63527
1423078_a_at	8.02592
1423079_a_at	11.5006
1423080_at	9.80154
1423081_a_at	7.14435
1423082_at	7.40509
1423083_at	9.61613
1423084_at	3.14117
1423085_at	5.45641
1423086_at	7.14811
1423087_a_at	9.58022
1423088_at	8.75296
1423089_at	5.8701
1423090_x_at	10.4389
1423091_a_at	9.74742
1423092_at	5.49657
1423093_at	4.84375
1423094_at	6.98835
1423095_s_at	8.15026
1423096_at	7.98018
1423097_s_at	8.51568
1423098_at	6.74081
1423099_a_at	7.53352
1423100_at	13.5012
1423101_at	6.95756
1423102_a_at	8.40867
1423103_at	7.57233
1423104_at	10.3563
1423105_a_at	7.8116
1423106_at	9.38422
1423107_at	10.6487
1423108_at	9.35412
1423109_s_at	7.61098
1423110_at	12.7692
1423111_at	10.1868
1423112_at	6.4578
1423113_a_at	9.74783
1423114_at	7.51373
1423115_at	7.88485
1423116_at	7.02806
1423117_at	7.13601
1423118_at	5.89223
1423119_at	9.24478
1423120_at	8.88972
1423121_at	5.78184
1423122_at	7.94282
1423123_at	2.763
1423124_x_at	3.17776
1423125_at	4.78211
1423126_at	10.4409
1423127_at	8.94717
1423128_at	8.38656
1423129_at	8.43599
1423130_a_at	10.5787
1423131_at	7.64797
1423132_a_at	10.5266
1423133_at	8.85666
1423134_at	8.78174
1423135_at	9.27315
1423136_at	6.90596
1423137_at	8.19302
1423138_at	6.05575
1423139_at	4.6689
1423140_at	8.65381
1423141_at	7.72944
1423142_a_at	7.13417
1423143_at	6.83002
1423144_at	7.95233
1423145_a_at	8.2787
1423146_at	5.83359
1423147_at	3.28966
1423148_at	11.1454
1423149_at	10.1237
1423150_at	4.40033
1423151_at	8.7812
1423152_at	8.53264
1423153_x_at	9.31994
1423154_at	6.70883
1423155_at	7.30926
1423156_at	7.12863
1423157_at	6.17952
1423158_at	6.72858
1423159_at	7.65281
1423160_at	9.3477
1423161_s_at	7.85326
1423162_s_at	8.66949
1423163_at	6.77401
1423164_at	7.10426
1423165_a_at	7.35003
1423166_at	8.28468
1423167_at	8.93658
1423168_at	8.97338
1423169_at	5.62189
1423170_at	6.28861
1423171_at	3.80047
1423172_at	6.1579
1423173_at	6.46013
1423174_a_at	3.11161
1423175_s_at	3.72778
1423176_at	10.0062
1423177_a_at	8.61165
1423178_at	3.18694
1423179_at	6.44417
1423180_at	5.87131
1423181_s_at	8.16185
1423182_at	4.7637
1423183_at	4.49478
1423184_at	7.96413
1423185_a_at	7.5571
1423186_at	6.74936
1423187_at	10.0221
1423188_a_at	9.99611
1423189_at	9.79262
1423190_at	3.52534
1423191_at	7.462
1423192_at	7.12658
1423193_at	3.81899
1423194_at	9.12466
1423195_at	8.45038
1423196_at	4.38416
1423197_a_at	8.24092
1423198_a_at	5.26551
1423199_at	5.29864
1423200_at	9.38168
1423201_at	9.5618
1423202_a_at	9.95142
1423203_a_at	3.62697
1423204_at	6.83516
1423205_at	7.80607
1423206_s_at	9.42213
1423207_at	7.84565
1423208_at	7.46262
1423209_at	4.39271
1423210_a_at	11.5216
1423211_at	9.9689
1423212_at	7.33596
1423213_at	4.42287
1423214_at	3.26275
1423215_at	9.43051
1423216_a_at	7.30525
1423217_a_at	7.97055
1423218_a_at	7.16346
1423219_a_at	6.9491
1423220_at	7.97837
1423221_at	6.3595
1423222_at	6.58705
1423223_a_at	9.59431
1423224_at	5.13429
1423225_at	10.492
1423226_at	4.11807
1423227_at	4.35149
1423228_at	5.67277
1423229_at	6.55137
1423230_at	5.54309
1423231_at	5.10801
1423232_at	6.31882
1423233_at	10.0024
1423234_at	7.36928
1423235_at	9.08231
1423236_at	9.33959
1423237_at	8.25574
1423238_at	4.50283
1423239_at	7.55811
1423240_at	5.77448
1423241_a_at	8.07685
1423242_at	8.47532
1423243_at	4.29915
1423244_at	3.9669
1423245_at	8.70194
1423246_at	7.56451
1423247_at	8.72498
1423248_at	8.1819
1423249_at	9.1514
1423250_a_at	9.02491
1423251_at	10.0285
1423252_at	7.7151
1423253_at	8.83896
1423254_x_at	11.1273
1423255_at	9.61332
1423256_a_at	10.5996
1423257_at	4.58676
1423258_at	4.24502
1423259_at	10.0136
1423260_at	8.40438
1423261_at	11.0862
1423262_a_at	10.4298
1423263_at	10.2385
1423264_at	6.94522
1423265_at	8.03306
1423266_at	7.47887
1423267_s_at	7.67172
1423268_at	4.91986
1423269_a_at	7.84472
1423270_at	3.13136
1423271_at	5.20502
1423272_at	7.4323
1423273_at	6.08865
1423274_at	8.88746
1423275_at	7.66771
1423276_at	4.19573
1423277_at	6.69059
1423278_at	7.01665
1423279_at	4.20551
1423280_at	7.20219
1423281_at	7.53323
1423282_at	8.4041
1423283_at	8.7763
1423284_at	7.13674
1423285_at	3.69572
1423286_at	4.52161
1423287_at	2.98916
1423288_s_at	5.70152
1423289_a_at	6.20493
1423290_at	6.77525
1423291_s_at	9.37377
1423292_a_at	6.90227
1423293_at	7.88863
1423294_at	6.71007
1423295_at	8.19438
1423296_at	9.76306
1423297_at	6.48148
1423298_at	8.31608
1423299_at	8.42569
1423300_at	6.85207
1423301_at	9.05391
1423302_a_at	5.36802
1423303_at	6.17784
1423304_a_at	7.36686
1423305_at	6.67644
1423306_at	8.68648
1423307_s_at	7.95124
1423308_at	6.11101
1423309_at	10.9524
1423310_at	7.05089
1423311_s_at	5.88188
1423312_at	4.28237
1423313_at	4.80202
1423314_s_at	5.80865
1423315_at	6.30857
1423316_at	8.77147
1423317_at	9.51635
1423318_at	4.84219
1423319_at	5.54189
1423320_at	4.19372
1423321_at	11.1309
1423322_at	7.89719
1423323_at	3.60539
1423324_at	8.02052
1423325_at	6.15128
1423326_at	7.47444
1423327_at	7.10345
1423328_at	5.53462
1423329_at	4.21112
1423330_at	7.23735
1423331_a_at	7.46986
1423332_at	11.8928
1423333_at	6.90431
1423334_at	6.80148
1423335_at	8.22075
1423336_at	6.40906
1423337_at	5.76687
1423338_at	6.60342
1423339_s_at	3.90495
1423340_at	3.26013
1423341_at	9.1312
1423342_at	5.33765
1423343_at	3.30795
1423344_at	5.92477
1423345_at	9.48161
1423346_at	10.305
1423347_at	9.98656
1423348_at	7.20073
1423349_at	7.85554
1423350_at	8.54617
1423351_at	6.30946
1423352_at	10.3382
1423353_at	9.70768
1423354_at	5.12208
1423355_at	4.92523
1423356_at	6.70566
1423357_at	6.13976
1423358_at	7.12408
1423359_at	7.07902
1423360_at	7.32948
1423361_at	7.82329
1423362_at	8.56733
1423363_at	5.92086
1423364_a_at	7.88643
1423365_at	7.02948
1423366_at	3.503
1423367_at	3.87949
1423368_at	11.6216
1423369_at	8.24673
1423370_a_at	8.10151
1423371_at	6.80983
1423372_at	7.27199
1423373_at	7.97305
1423374_at	7.53878
1423375_at	7.17093
1423376_a_at	5.92853
1423377_at	4.34523
1423378_at	5.19218
1423379_at	5.84761
1423380_s_at	8.80544
1423381_at	4.61958
1423382_a_at	7.95808
1423383_a_at	10.7469
1423384_s_at	6.30804
1423385_at	7.43798
1423386_at	6.64201
1423387_at	4.7849
1423388_at	6.25606
1423389_at	7.98877
1423390_at	7.93346
1423391_at	8.58835
1423392_at	8.14546
1423393_at	12.1399
1423394_at	7.84034
1423395_at	7.79121
1423396_at	4.76499
1423397_at	2.94939
1423398_at	7.28814
1423399_a_at	8.52223
1423400_at	3.75098
1423401_at	5.52825
1423402_at	5.76501
1423403_at	7.228
1423404_at	3.05798
1423405_at	8.11285
1423406_at	6.42896
1423407_a_at	9.09092
1423408_a_at	9.46339
1423409_a_at	7.62328
1423410_at	3.37459
1423411_at	3.77035
1423412_at	2.95822
1423413_at	7.87938
1423414_at	8.12595
1423415_at	4.11969
1423416_at	8.35101
1423417_at	6.66474
1423418_at	7.59487
1423419_at	6.59464
1423420_at	4.03098
1423421_at	6.42342
1423422_at	5.54914
1423423_at	10.2753
1423424_at	3.78018
1423425_at	7.00782
1423426_at	6.97973
1423427_at	4.97289
1423428_at	7.11489
1423429_at	5.24755
1423430_at	6.1453
1423431_a_at	8.60796
1423432_at	8.76729
1423433_at	7.48289
1423434_at	4.29137
1423435_at	3.50736
1423436_at	7.01102
1423437_at	5.28503
1423438_at	6.9239
1423439_at	6.39631
1423440_at	7.27599
1423441_at	8.21611
1423442_a_at	7.202
1423443_at	4.8424
1423444_at	10.199
1423445_at	8.61623
1423446_at	5.67235
1423447_at	7.68863
1423448_at	8.59283
1423449_a_at	10.8321
